group,user
6011,3923.0
6012,1252.0
6012,7886.0
6012,2373.0
6013,4675.0
6013,704.0
6013,6046.0
6014,7275.0
6014,7624.0
6015,5635.0
6015,6627.0
6016,2265.0
6016,5761.0
6017,503.0
6017,2527.0
6018,7297.0
6018,4869.0
6019,1968.0
6019,6904.0
6020,8074.0
6020,6499.0
6021,2495.0
6021,1400.0
6022,2759.0
6022,8586.0
6023,7891.0
6023,5494.0
6024,4413.0
6024,5761.0
6024,7862.0
6025,2148.0
6025,1309.0
6025,1643.0
6026,8386.0
6026,1144.0
6027,4400.0
6027,2271.0
6028,8456.0
6028,6513.0
6029,7486.0
6029,1009.0
6030,1879.0
6030,671.0
6030,577.0
6031,3000.0
6031,6271.0
6032,7730.0
6032,1412.0
6033,1483.0
6033,633.0
6034,7133.0
6034,5121.0
6034,288.0
6035,5328.0
6035,3245.0
6035,3564.0
6036,4775.0
6036,5632.0
6037,9.0
6037,2829.0
6037,2448.0
6038,7974.0
6038,6055.0
6038,6751.0
6039,801.0
6039,1306.0
6040,2031.0
6040,4249.0
6041,3726.0
6041,4557.0
6041,8516.0
6042,7163.0
6042,4057.0
6043,5761.0
6043,4413.0
6043,844.0
6043,3658.0
6044,3893.0
6044,5871.0
6044,233.0
6045,2702.0
6045,2378.0
6045,3956.0
6045,151.0
6046,6099.0
6046,7002.0
6047,905.0
6047,2944.0
6047,3864.0
6048,1905.0
6048,4480.0
6048,2281.0
6048,2003.0
6048,3451.0
6048,75.0
6049,5060.0
6049,3143.0
6050,3256.0
6050,1733.0
6051,903.0
6051,980.0
6051,6198.0
6051,3886.0
6051,4027.0
6052,6258.0
6052,7294.0
6052,2336.0
6053,7385.0
6053,4617.0
6053,6620.0
6054,4639.0
6054,4281.0
6055,1060.0
6055,3996.0
6056,1275.0
6056,1504.0
6057,4098.0
6057,3322.0
6058,2351.0
6058,3832.0
6059,7607.0
6059,898.0
6059,4364.0
6059,8607.0
6059,4365.0
6059,3772.0
6059,4267.0
6059,699.0
6059,1273.0
6060,3893.0
6060,844.0
6060,5761.0
6060,6905.0
6060,4413.0
6061,6199.0
6061,2741.0
6062,168.0
6062,7700.0
6063,7393.0
6063,1458.0
6064,284.0
6064,6285.0
6064,411.0
6064,952.0
6064,1271.0
6064,6890.0
6064,2691.0
6064,2496.0
6064,7002.0
6065,1452.0
6065,309.0
6065,1244.0
6065,2373.0
6065,3893.0
6065,1727.0
6065,7806.0
6065,2003.0
6065,3886.0
6066,7002.0
6066,4444.0
6066,2825.0
6066,4605.0
6066,567.0
6067,8634.0
6067,7862.0
6067,1741.0
6068,5981.0
6068,3645.0
6069,874.0
6069,3702.0
6070,1594.0
6070,2691.0
6070,4413.0
6070,2794.0
6070,704.0
6070,4531.0
6070,1962.0
6070,7836.0
6070,7004.0
6071,1540.0
6071,4357.0
6072,7639.0
6072,1478.0
6073,2145.0
6073,4373.0
6073,6846.0
6074,7817.0
6074,1594.0
6074,7806.0
6075,5520.0
6075,8362.0
6075,2001.0
6075,4666.0
6075,4676.0
6076,7374.0
6076,7967.0
6076,8033.0
6076,844.0
6076,6627.0
6077,3539.0
6077,3645.0
6077,1101.0
6078,4198.0
6078,269.0
6078,2794.0
6078,7886.0
6078,7082.0
6078,1009.0
6079,2129.0
6079,6090.0
6079,5432.0
6080,7974.0
6080,180.0
6081,874.0
6081,2691.0
6082,4769.0
6082,874.0
6082,2691.0
6082,3256.0
6082,2517.0
6082,952.0
6082,6810.0
6082,3183.0
6082,1003.0
6082,7284.0
6083,5091.0
6083,6166.0
6084,4628.0
6084,7438.0
6085,1627.0
6085,1244.0
6086,4641.0
6086,5129.0
6086,4084.0
6087,1112.0
6087,1252.0
6088,2611.0
6088,2110.0
6089,5189.0
6089,3301.0
6089,7621.0
6090,2027.0
6090,2661.0
6090,6498.0
6090,5800.0
6091,8637.0
6091,7350.0
6092,1519.0
6092,5870.0
6093,63.0
6093,950.0
6093,4020.0
6094,2239.0
6094,1297.0
6094,8194.0
6095,6232.0
6095,3572.0
6096,6148.0
6096,29.0
6097,1019.0
6097,2794.0
6098,4605.0
6098,567.0
6098,7002.0
6099,2877.0
6099,8464.0
6100,6265.0
6100,4164.0
6101,4887.0
6101,890.0
6102,7817.0
6102,6809.0
6102,2260.0
6103,2839.0
6103,5271.0
6103,1271.0
6104,5066.0
6104,6128.0
6104,7224.0
6104,7452.0
6105,8314.0
6105,6063.0
6105,1211.0
6105,3105.0
6106,7930.0
6106,390.0
6107,4368.0
6107,671.0
6107,1879.0
6108,7380.0
6108,217.0
6109,2848.0
6109,6866.0
6110,7806.0
6110,4527.0
6110,1594.0
6110,4531.0
6110,7002.0
6110,7817.0
6111,8147.0
6111,4823.0
6112,2373.0
6112,2003.0
6112,1962.0
6113,1252.0
6113,6073.0
6114,7633.0
6114,3073.0
6114,2387.0
6115,1872.0
6115,6758.0
6115,10.0
6115,5477.0
6116,5761.0
6116,7806.0
6116,6627.0
6116,7817.0
6117,5286.0
6117,4860.0
6117,2926.0
6117,1926.0
6118,4211.0
6118,8130.0
6119,61.0
6119,8120.0
6120,1220.0
6120,4264.0
6121,8623.0
6121,1244.0
6121,4413.0
6122,1275.0
6122,6046.0
6123,598.0
6123,8251.0
6124,7093.0
6124,4039.0
6125,3893.0
6125,1703.0
6125,5153.0
6126,4962.0
6126,8267.0
6126,351.0
6126,5016.0
6126,1852.0
6127,2882.0
6127,1905.0
6128,913.0
6128,269.0
6128,7022.0
6128,8552.0
6129,4264.0
6129,2533.0
6130,1029.0
6130,92.0
6130,908.0
6131,292.0
6131,2155.0
6132,7896.0
6132,8194.0
6132,7225.0
6132,6073.0
6133,3715.0
6133,485.0
6133,16.0
6133,2525.0
6134,6482.0
6134,6395.0
6134,2600.0
6135,3412.0
6135,2691.0
6135,7967.0
6135,8487.0
6135,5054.0
6136,6315.0
6136,8372.0
6136,6758.0
6137,8465.0
6137,6534.0
6138,5992.0
6138,5998.0
6139,5079.0
6139,3433.0
6140,3741.0
6140,2384.0
6140,6868.0
6141,2794.0
6141,7002.0
6141,1009.0
6141,567.0
6142,4841.0
6142,3264.0
6143,6559.0
6143,2971.0
6143,2722.0
6144,5635.0
6144,7374.0
6144,6809.0
6144,844.0
6145,8033.0
6145,1915.0
6146,4570.0
6146,3528.0
6147,6822.0
6147,8349.0
6148,3166.0
6148,8077.0
6149,8284.0
6149,4605.0
6149,7002.0
6149,5751.0
6150,5449.0
6150,5685.0
6151,1811.0
6151,4319.0
6151,493.0
6151,8305.0
6151,2688.0
6152,1368.0
6152,713.0
6153,5604.0
6153,532.0
6153,802.0
6154,1258.0
6154,2219.0
6154,1493.0
6154,298.0
6154,4649.0
6154,5689.0
6155,2379.0
6155,8130.0
6155,6707.0
6156,4755.0
6156,417.0
6157,1343.0
6157,1269.0
6157,7966.0
6157,6221.0
6158,7806.0
6158,3658.0
6158,7002.0
6158,1594.0
6158,7496.0
6158,4413.0
6159,151.0
6159,2702.0
6159,1646.0
6159,2378.0
6160,837.0
6160,8462.0
6161,3010.0
6161,4268.0
6162,4492.0
6162,5357.0
6162,3459.0
6163,3623.0
6163,6793.0
6163,3745.0
6163,5407.0
6164,1829.0
6164,5724.0
6165,7374.0
6165,4999.0
6165,2763.0
6165,844.0
6165,5859.0
6166,2702.0
6166,272.0
6166,2378.0
6167,3867.0
6167,259.0
6168,3616.0
6168,539.0
6168,5286.0
6169,2970.0
6169,2214.0
6170,7431.0
6170,5764.0
6170,4446.0
6170,2441.0
6171,1252.0
6171,269.0
6171,3513.0
6172,3521.0
6172,1746.0
6173,1839.0
6173,8179.0
6173,5399.0
6174,8262.0
6174,7708.0
6175,1709.0
6175,503.0
6175,6840.0
6175,2122.0
6176,7806.0
6176,5761.0
6176,4999.0
6176,6495.0
6176,5946.0
6176,3159.0
6177,8055.0
6177,3678.0
6178,353.0
6178,3175.0
6179,5373.0
6179,7049.0
6180,5761.0
6180,6627.0
6180,7374.0
6181,6368.0
6181,7177.0
6181,3814.0
6182,75.0
6182,5859.0
6182,1727.0
6183,4875.0
6183,5731.0
6183,2517.0
6184,54.0
6184,5940.0
6184,2349.0
6185,8637.0
6185,8406.0
6186,5859.0
6186,6285.0
6186,5581.0
6186,1727.0
6187,852.0
6187,8012.0
6188,287.0
6188,6642.0
6189,7129.0
6189,2388.0
6189,1310.0
6190,7967.0
6190,2517.0
6190,3256.0
6190,2759.0
6190,7002.0
6190,4066.0
6191,4616.0
6191,2114.0
6191,8217.0
6192,6367.0
6192,1745.0
6193,4644.0
6193,4009.0
6194,2877.0
6194,1580.0
6195,5438.0
6195,2022.0
6196,6449.0
6196,8598.0
6196,6445.0
6196,4098.0
6196,3687.0
6196,7554.0
6197,3081.0
6197,7262.0
6197,6664.0
6198,6143.0
6198,849.0
6199,2505.0
6199,6198.0
6200,6919.0
6200,3901.0
6200,2546.0
6201,3574.0
6201,8230.0
6201,6648.0
6201,2202.0
6202,1376.0
6202,6548.0
6203,7967.0
6203,6332.0
6204,1874.0
6204,7324.0
6205,4978.0
6205,6142.0
6206,3123.0
6206,2001.0
6206,4676.0
6207,1818.0
6207,2334.0
6208,384.0
6208,6762.0
6209,2517.0
6209,7507.0
6210,3715.0
6210,16.0
6211,8483.0
6211,6981.0
6212,5504.0
6212,6166.0
6212,3108.0
6212,5141.0
6212,6325.0
6213,408.0
6213,4897.0
6214,4448.0
6214,493.0
6214,5435.0
6214,1159.0
6215,3819.0
6215,5577.0
6216,5326.0
6216,1211.0
6217,4289.0
6217,7566.0
6218,3996.0
6218,5037.0
6219,4986.0
6219,8085.0
6219,2427.0
6220,3774.0
6220,7967.0
6221,2824.0
6221,4413.0
6221,2839.0
6222,1213.0
6222,6752.0
6223,7002.0
6223,8284.0
6223,4200.0
6223,3987.0
6223,7967.0
6223,2759.0
6223,3256.0
6224,1651.0
6224,1035.0
6225,6534.0
6225,582.0
6226,2968.0
6226,5438.0
6226,2983.0
6227,3912.0
6227,7650.0
6228,2517.0
6228,874.0
6228,7002.0
6229,1487.0
6229,2325.0
6230,2517.0
6230,7720.0
6231,844.0
6231,7974.0
6231,712.0
6232,3564.0
6232,8379.0
6232,1689.0
6232,5764.0
6232,7447.0
6232,6857.0
6232,5210.0
6233,8189.0
6233,4617.0
6233,1905.0
6233,7385.0
6233,1009.0
6234,6178.0
6234,5618.0
6235,5603.0
6235,8261.0
6235,2565.0
6235,8473.0
6236,567.0
6236,3433.0
6236,1282.0
6237,7574.0
6237,4307.0
6237,6109.0
6237,1414.0
6237,1737.0
6238,6532.0
6238,3893.0
6239,3389.0
6239,4220.0
6240,8116.0
6240,6191.0
6241,4920.0
6241,4417.0
6241,7542.0
6242,2533.0
6242,4428.0
6243,891.0
6243,5214.0
6243,5215.0
6244,302.0
6244,2431.0
6244,7632.0
6244,7173.0
6245,4302.0
6245,7476.0
6245,2996.0
6246,4036.0
6246,3990.0
6247,7962.0
6247,3412.0
6247,4917.0
6247,2633.0
6248,7890.0
6248,7034.0
6248,2517.0
6248,912.0
6248,707.0
6249,7886.0
6249,269.0
6250,7561.0
6250,3138.0
6251,6620.0
6251,1009.0
6252,6099.0
6252,1069.0
6253,8274.0
6253,8047.0
6253,8261.0
6254,844.0
6254,5761.0
6254,1741.0
6254,4413.0
6254,3658.0
6255,1238.0
6255,4430.0
6256,1849.0
6256,1805.0
6257,7729.0
6257,8622.0
6258,3254.0
6258,493.0
6259,2552.0
6259,7598.0
6259,3924.0
6260,844.0
6260,5761.0
6260,1594.0
6261,7718.0
6261,1825.0
6262,6029.0
6262,953.0
6263,7333.0
6263,6331.0
6263,4066.0
6264,5606.0
6264,7229.0
6265,2887.0
6265,1972.0
6266,3447.0
6266,809.0
6266,4022.0
6267,7569.0
6267,2881.0
6268,6453.0
6268,8058.0
6268,4472.0
6269,7479.0
6269,329.0
6270,3914.0
6270,326.0
6271,8362.0
6271,7908.0
6272,7184.0
6272,1252.0
6273,5395.0
6273,296.0
6273,4546.0
6273,910.0
6274,1218.0
6274,1905.0
6275,6107.0
6275,1702.0
6276,7585.0
6276,6684.0
6277,3271.0
6277,476.0
6278,4900.0
6278,8394.0
6278,4170.0
6279,6015.0
6279,123.0
6280,5943.0
6280,1601.0
6280,874.0
6281,1703.0
6281,6073.0
6281,6193.0
6281,2373.0
6281,1630.0
6282,8496.0
6282,7351.0
6283,1727.0
6283,2698.0
6284,6107.0
6284,6883.0
6284,1101.0
6285,2738.0
6285,8490.0
6286,4099.0
6286,7360.0
6286,5829.0
6287,4324.0
6287,1574.0
6288,7833.0
6288,601.0
6288,7856.0
6289,7411.0
6289,2374.0
6290,6279.0
6290,8329.0
6291,3694.0
6291,891.0
6291,2749.0
6292,764.0
6292,3071.0
6293,8194.0
6293,54.0
6293,2239.0
6294,2813.0
6294,8415.0
6294,6011.0
6294,7833.0
6295,2989.0
6295,6520.0
6296,3859.0
6296,6344.0
6297,6183.0
6297,4307.0
6297,1737.0
6297,7574.0
6298,2373.0
6298,1703.0
6299,6977.0
6299,1258.0
6299,2219.0
6299,5689.0
6300,891.0
6300,5215.0
6300,3800.0
6300,7013.0
6301,339.0
6301,4349.0
6302,1336.0
6302,7581.0
6302,5695.0
6302,2764.0
6303,7708.0
6303,8399.0
6304,6198.0
6304,3142.0
6304,75.0
6305,6951.0
6305,3537.0
6306,136.0
6306,712.0
6307,8522.0
6307,1425.0
6308,7609.0
6308,7905.0
6308,5537.0
6309,829.0
6309,4900.0
6310,7886.0
6310,2003.0
6310,6073.0
6310,1962.0
6311,7817.0
6311,5615.0
6311,4191.0
6311,923.0
6312,1801.0
6312,269.0
6312,6496.0
6312,7886.0
6312,4755.0
6313,4644.0
6313,8154.0
6313,2968.0
6313,3318.0
6313,8144.0
6313,5438.0
6314,6461.0
6314,7220.0
6314,5714.0
6314,8358.0
6315,2825.0
6315,582.0
6316,2003.0
6316,3451.0
6316,4480.0
6317,1218.0
6317,6605.0
6317,5906.0
6318,3488.0
6318,412.0
6319,3799.0
6319,1962.0
6319,5601.0
6320,4293.0
6320,695.0
6321,477.0
6321,2881.0
6321,7967.0
6322,7418.0
6322,2633.0
6323,6099.0
6323,4066.0
6324,1040.0
6324,1942.0
6325,5943.0
6325,4314.0
6325,2881.0
6325,5731.0
6326,4987.0
6326,3844.0
6327,7574.0
6327,1737.0
6327,4307.0
6327,6183.0
6327,6109.0
6327,1414.0
6328,5225.0
6328,5450.0
6329,5930.0
6329,720.0
6330,704.0
6330,3379.0
6330,4413.0
6330,7002.0
6330,4531.0
6330,1962.0
6331,1679.0
6331,260.0
6332,7566.0
6332,1513.0
6332,7374.0
6333,3590.0
6333,1713.0
6334,479.0
6334,5456.0
6335,4295.0
6335,3341.0
6336,6572.0
6336,2373.0
6336,3574.0
6336,7886.0
6336,1905.0
6336,5906.0
6336,2305.0
6336,8104.0
6336,2195.0
6336,5550.0
6336,1549.0
6336,2003.0
6336,6627.0
6336,3799.0
6336,2239.0
6336,665.0
6336,2794.0
6336,7836.0
6336,5859.0
6336,5601.0
6336,1962.0
6336,3705.0
6337,4142.0
6337,4624.0
6338,2066.0
6338,24.0
6339,2278.0
6339,2403.0
6339,8061.0
6340,1713.0
6340,2528.0
6341,4826.0
6341,7268.0
6341,1432.0
6341,6727.0
6342,8026.0
6342,2634.0
6343,4022.0
6343,809.0
6344,5024.0
6344,7002.0
6344,7967.0
6345,6369.0
6345,6220.0
6346,3700.0
6346,785.0
6347,2341.0
6347,4139.0
6348,3886.0
6348,4249.0
6348,6198.0
6349,905.0
6349,3370.0
6349,4722.0
6350,1273.0
6350,4365.0
6350,7607.0
6350,7795.0
6351,7598.0
6351,5943.0
6351,2691.0
6351,269.0
6351,3705.0
6351,4531.0
6351,4527.0
6351,7817.0
6351,1898.0
6351,8487.0
6351,8120.0
6351,7034.0
6351,1889.0
6351,6496.0
6351,1594.0
6351,874.0
6351,4444.0
6351,334.0
6351,7002.0
6352,302.0
6352,3335.0
6352,908.0
6352,7729.0
6353,3170.0
6353,1037.0
6354,2407.0
6354,3188.0
6355,5086.0
6355,4119.0
6356,6007.0
6356,1208.0
6357,667.0
6357,7958.0
6358,8262.0
6358,7708.0
6358,5240.0
6359,4034.0
6359,8580.0
6360,608.0
6360,4020.0
6361,3830.0
6361,4917.0
6361,7962.0
6362,2035.0
6362,5761.0
6363,844.0
6363,2305.0
6363,5761.0
6363,6198.0
6363,6242.0
6364,6126.0
6364,6633.0
6364,7979.0
6365,4360.0
6365,1962.0
6365,3379.0
6365,7886.0
6366,8420.0
6366,6631.0
6367,309.0
6367,1244.0
6368,1685.0
6368,2961.0
6369,2139.0
6369,2262.0
6369,6367.0
6369,2011.0
6370,16.0
6370,6633.0
6370,3715.0
6370,2525.0
6370,7979.0
6370,5856.0
6370,5751.0
6370,485.0
6370,6916.0
6371,1630.0
6371,6605.0
6371,2794.0
6372,2946.0
6372,3802.0
6373,6325.0
6373,5504.0
6373,5141.0
6374,2270.0
6374,3513.0
6375,3107.0
6375,5043.0
6376,4098.0
6376,3141.0
6377,3893.0
6377,7817.0
6378,6285.0
6378,7806.0
6379,329.0
6379,8456.0
6379,665.0
6380,7422.0
6380,7374.0
6381,6506.0
6381,6847.0
6382,5583.0
6382,6378.0
6383,5216.0
6383,4706.0
6384,7607.0
6384,4364.0
6384,4942.0
6384,3939.0
6385,2842.0
6385,7530.0
6386,131.0
6386,6758.0
6386,232.0
6387,5859.0
6387,4413.0
6387,4999.0
6387,844.0
6388,6285.0
6388,1244.0
6388,7806.0
6389,4798.0
6389,6139.0
6390,1354.0
6390,3062.0
6390,6908.0
6391,8120.0
6391,1889.0
6391,5943.0
6391,4527.0
6392,21.0
6392,6201.0
6393,5269.0
6393,2168.0
6393,5791.0
6394,4753.0
6394,5635.0
6395,2359.0
6395,5385.0
6395,3370.0
6396,4597.0
6396,3256.0
6396,8284.0
6397,7963.0
6397,4123.0
6398,7554.0
6398,8598.0
6399,7672.0
6399,3705.0
6399,1138.0
6400,131.0
6400,7329.0
6401,1273.0
6401,7607.0
6401,4365.0
6401,4267.0
6402,1872.0
6402,8372.0
6402,10.0
6402,5477.0
6403,5158.0
6403,4184.0
6404,546.0
6404,4381.0
6405,8137.0
6405,4413.0
6406,7108.0
6406,6248.0
6407,8166.0
6407,6574.0
6408,7962.0
6408,2633.0
6409,5153.0
6409,6073.0
6409,6970.0
6410,632.0
6410,1769.0
6411,8634.0
6411,7862.0
6411,844.0
6412,802.0
6412,5604.0
6412,1627.0
6413,8607.0
6413,1273.0
6413,7795.0
6413,4364.0
6413,3772.0
6413,4365.0
6413,4474.0
6413,8355.0
6413,6912.0
6413,7607.0
6414,7684.0
6414,6916.0
6414,186.0
6414,146.0
6414,485.0
6415,7555.0
6415,1846.0
6415,1503.0
6415,5479.0
6415,5583.0
6415,1063.0
6416,90.0
6416,1905.0
6416,3153.0
6417,269.0
6417,2139.0
6418,456.0
6418,3202.0
6419,8284.0
6419,1601.0
6420,6853.0
6420,6818.0
6420,7049.0
6420,1773.0
6421,7862.0
6421,1579.0
6422,2343.0
6422,7419.0
6422,7180.0
6422,168.0
6422,7700.0
6423,849.0
6423,1481.0
6424,4413.0
6424,1244.0
6424,2057.0
6424,309.0
6425,7689.0
6425,1509.0
6426,1684.0
6426,5184.0
6427,837.0
6427,2373.0
6427,1104.0
6427,844.0
6428,6684.0
6428,1702.0
6429,5953.0
6429,7428.0
6430,7095.0
6430,141.0
6430,6277.0
6431,5100.0
6431,8047.0
6432,582.0
6432,8010.0
6432,5859.0
6433,6666.0
6433,3963.0
6433,4619.0
6433,4785.0
6434,1718.0
6434,2373.0
6434,4755.0
6434,3981.0
6434,3112.0
6434,4834.0
6435,6164.0
6435,1879.0
6436,6434.0
6436,7008.0
6436,6039.0
6437,2343.0
6437,2332.0
6437,3593.0
6438,6522.0
6438,3363.0
6439,7632.0
6439,5108.0
6439,6362.0
6440,1713.0
6440,3013.0
6440,6344.0
6441,1895.0
6441,1542.0
6442,430.0
6442,4871.0
6443,200.0
6443,7605.0
6444,8249.0
6444,5219.0
6445,705.0
6445,8629.0
6445,8540.0
6445,7669.0
6446,1737.0
6446,4307.0
6446,6148.0
6446,6109.0
6446,7574.0
6447,7806.0
6447,7817.0
6448,3583.0
6448,5998.0
6449,7002.0
6449,874.0
6450,4055.0
6450,5859.0
6451,4099.0
6451,7022.0
6452,7896.0
6452,7225.0
6452,6970.0
6452,6073.0
6453,4985.0
6453,8254.0
6453,2735.0
6454,1698.0
6454,1206.0
6454,5853.0
6455,8002.0
6455,5210.0
6455,1689.0
6455,7447.0
6455,753.0
6456,5648.0
6456,3102.0
6457,2383.0
6457,7501.0
6458,2431.0
6458,1630.0
6458,5906.0
6459,8473.0
6459,5537.0
6459,7609.0
6460,3190.0
6460,1510.0
6461,2944.0
6461,5121.0
6462,6258.0
6462,7294.0
6462,5933.0
6463,1727.0
6463,75.0
6463,6475.0
6464,503.0
6464,6840.0
6464,5604.0
6464,2032.0
6465,4968.0
6465,147.0
6466,6541.0
6466,6014.0
6467,4986.0
6467,2427.0
6467,6030.0
6468,5046.0
6468,301.0
6469,8473.0
6469,2565.0
6469,7609.0
6469,3149.0
6470,1252.0
6470,3451.0
6471,3988.0
6471,8567.0
6472,4531.0
6472,4413.0
6472,7806.0
6472,1905.0
6472,6198.0
6472,180.0
6472,6627.0
6473,4413.0
6473,1741.0
6473,6627.0
6474,54.0
6474,5992.0
6474,913.0
6475,7737.0
6475,4216.0
6476,8055.0
6476,3678.0
6476,6335.0
6476,5464.0
6477,2794.0
6477,7598.0
6477,7886.0
6477,517.0
6477,4531.0
6477,1009.0
6478,3893.0
6478,2239.0
6478,2174.0
6479,900.0
6479,3433.0
6479,2430.0
6480,5755.0
6480,4426.0
6481,6395.0
6481,3998.0
6481,6482.0
6481,1748.0
6482,3697.0
6482,1677.0
6482,5761.0
6482,2839.0
6482,5916.0
6483,1999.0
6483,8049.0
6483,4148.0
6483,6087.0
6483,2005.0
6484,5240.0
6484,2582.0
6484,4986.0
6485,8361.0
6485,5096.0
6486,186.0
6486,4390.0
6486,6916.0
6486,5751.0
6486,3715.0
6486,2525.0
6486,16.0
6486,3122.0
6486,5554.0
6486,6633.0
6486,616.0
6487,3679.0
6487,8362.0
6488,5286.0
6488,3593.0
6488,2343.0
6488,197.0
6488,375.0
6488,6174.0
6489,288.0
6489,905.0
6489,7904.0
6489,3370.0
6489,5121.0
6489,4722.0
6490,1219.0
6490,6582.0
6491,1306.0
6491,2280.0
6492,1807.0
6492,4380.0
6492,246.0
6493,3664.0
6493,1331.0
6494,3373.0
6494,7297.0
6494,4472.0
6495,4452.0
6495,77.0
6496,102.0
6496,3208.0
6496,776.0
6497,186.0
6497,3122.0
6497,6916.0
6498,3107.0
6498,7740.0
6499,8128.0
6499,8641.0
6499,2003.0
6499,6572.0
6499,7834.0
6500,6757.0
6500,7967.0
6500,874.0
6500,5024.0
6500,6472.0
6501,844.0
6501,2804.0
6502,4413.0
6502,5943.0
6502,5172.0
6502,2496.0
6503,7053.0
6503,6358.0
6503,1755.0
6504,180.0
6504,1991.0
6504,5153.0
6504,3886.0
6504,1643.0
6504,5761.0
6504,2839.0
6504,1579.0
6505,7437.0
6505,3413.0
6505,1998.0
6506,4917.0
6506,7569.0
6507,8043.0
6507,2760.0
6508,5700.0
6508,2954.0
6509,2881.0
6509,874.0
6510,7575.0
6510,429.0
6511,8261.0
6511,5927.0
6512,8284.0
6512,4605.0
6513,4999.0
6513,6809.0
6513,6531.0
6513,8247.0
6514,1425.0
6514,1172.0
6515,6496.0
6515,1630.0
6515,2856.0
6516,4413.0
6516,7862.0
6516,321.0
6516,1454.0
6516,5761.0
6517,1925.0
6517,4713.0
6518,1428.0
6518,6233.0
6519,447.0
6519,5121.0
6519,5385.0
6520,3096.0
6520,8446.0
6521,1905.0
6521,5721.0
6522,7908.0
6522,5621.0
6523,6668.0
6523,4809.0
6524,2360.0
6524,5168.0
6524,7703.0
6525,4591.0
6525,7723.0
6526,6793.0
6526,8589.0
6527,8270.0
6527,998.0
6528,7569.0
6528,2270.0
6528,2517.0
6528,1879.0
6528,8284.0
6529,7086.0
6529,3936.0
6530,2631.0
6530,5141.0
6531,4868.0
6531,7856.0
6532,2839.0
6532,6748.0
6533,6627.0
6533,7806.0
6533,4413.0
6533,5761.0
6533,5943.0
6534,4776.0
6534,4418.0
6535,1713.0
6535,1162.0
6535,1979.0
6536,7160.0
6536,3643.0
6537,7486.0
6537,4198.0
6537,5972.0
6538,6848.0
6538,3833.0
6538,5218.0
6538,571.0
6539,7566.0
6539,1075.0
6539,7561.0
6540,2373.0
6540,8033.0
6541,6946.0
6541,785.0
6542,4084.0
6542,6450.0
6543,712.0
6543,1741.0
6544,6255.0
6544,4476.0
6545,2816.0
6545,8254.0
6546,4256.0
6546,8516.0
6547,980.0
6547,5916.0
6547,855.0
6547,2824.0
6547,8302.0
6548,8477.0
6548,4145.0
6549,1529.0
6549,8562.0
6549,6562.0
6550,4265.0
6550,2365.0
6550,3886.0
6551,1905.0
6551,2280.0
6551,2794.0
6551,517.0
6552,5438.0
6552,3318.0
6552,2983.0
6552,2968.0
6553,909.0
6553,5139.0
6554,608.0
6554,4614.0
6555,2636.0
6555,817.0
6556,7290.0
6556,1210.0
6557,8372.0
6557,131.0
6557,10.0
6557,1872.0
6558,3181.0
6558,8595.0
6558,3410.0
6558,5569.0
6559,8194.0
6559,1104.0
6559,844.0
6559,2373.0
6559,6073.0
6560,6657.0
6560,8018.0
6561,2834.0
6561,8009.0
6562,5618.0
6562,5828.0
6562,4548.0
6562,6054.0
6563,4986.0
6563,2922.0
6563,2427.0
6563,2582.0
6563,8085.0
6563,6030.0
6564,1820.0
6564,5931.0
6565,608.0
6565,2373.0
6565,3893.0
6566,7225.0
6566,7896.0
6566,6073.0
6566,2174.0
6567,3122.0
6567,16.0
6567,2525.0
6567,616.0
6567,3715.0
6567,5751.0
6567,4390.0
6567,6633.0
6568,2840.0
6568,3245.0
6568,5021.0
6569,1009.0
6569,6280.0
6570,907.0
6570,4509.0
6571,4527.0
6571,7806.0
6571,3886.0
6572,7632.0
6572,2431.0
6572,302.0
6573,2003.0
6573,8641.0
6574,1702.0
6574,7585.0
6575,8033.0
6575,5044.0
6576,3354.0
6576,6924.0
6577,7525.0
6577,3901.0
6578,3256.0
6578,7967.0
6578,3513.0
6578,1889.0
6578,7569.0
6578,4444.0
6578,3774.0
6578,8284.0
6578,2517.0
6578,6099.0
6578,4527.0
6578,3299.0
6578,7002.0
6578,874.0
6579,5292.0
6579,3122.0
6580,4757.0
6580,4347.0
6580,100.0
6581,2311.0
6581,3370.0
6582,6063.0
6582,4710.0
6582,4675.0
6582,544.0
6582,8314.0
6583,3217.0
6583,7235.0
6584,4531.0
6584,7836.0
6584,4413.0
6585,565.0
6585,2403.0
6586,99.0
6586,6270.0
6587,7817.0
6587,3893.0
6587,7569.0
6587,2839.0
6588,3979.0
6588,4209.0
6588,8097.0
6589,7522.0
6589,5432.0
6590,3652.0
6590,7231.0
6590,2995.0
6590,8408.0
6591,5764.0
6591,2441.0
6592,3093.0
6592,1366.0
6593,6910.0
6593,2966.0
6594,1827.0
6594,4429.0
6594,1750.0
6595,3813.0
6595,3010.0
6596,4227.0
6596,6394.0
6596,1908.0
6597,7708.0
6597,4391.0
6598,3299.0
6598,567.0
6598,6633.0
6599,598.0
6599,1713.0
6599,592.0
6599,6488.0
6599,3013.0
6600,7685.0
6600,7776.0
6601,844.0
6601,4413.0
6601,2373.0
6602,7374.0
6602,6809.0
6602,5761.0
6602,844.0
6602,4413.0
6602,1741.0
6603,3893.0
6603,3537.0
6604,2522.0
6604,2780.0
6605,2001.0
6605,403.0
6605,8362.0
6606,7449.0
6606,897.0
6607,2472.0
6607,8514.0
6608,4022.0
